pair_id,rows,cols,data,config
45097156709,0,2,,0
45097156710,0,2,,0
45097156711,0,2,,0
45097156712,0,2,,0
45097156713,0,2,,0
45097156714,0,2,,0
45097156715,0,2,,0
45097156716,0,2,,0
45097156717,0,2,,0
45097156718,0,2,,0
45097156719,0,2,,0
45097156720,0,2,,0
45097156721,0,2,,0
45097156722,0,2,,0
45097156723,0,2,,0
45097156724,0,2,,0
45097156725,0,2,,0
45097156726,0,2,,0
45097156727,0,2,,0
45097156728,0,2,,0
45097156729,0,2,,0
47244640257,114,2,6,6
47244640258,112,2,7,6
47244640259,99,2,7,6
47244640260,101,2,"",6
47244640261,79,2,7,6
47244640262,88,2,"",6
47244640263,74,2,"",6
47244640264,69,2,"",6
47244640265,69,2,F,6
47244640266,68,2,:,6
47244640267,60,2,G,6
47244640268,56,2,"",3
47244640269,54,2,K,6
47244640270,49,2,"",6
47244640271,55,2,F,6
47244640272,54,2,9,6
47244640273,51,2,9,6
47244640274,0,2,,0
47244640275,0,2,,0
47244640276,0,2,,0
47244640277,0,2,,0
47244640278,0,2,,0
47244640279,0,2,,0
47244640280,0,2,,0
47244640281,0,2,,0
47244640282,0,2,,0
47244640283,0,2,,0
47244640284,0,2,,0
47244640285,0,2,,0
47244640286,0,2,,0
47244640287,0,2,,0
47244640288,0,2,,0
47244640289,0,2,,0
47244640290,0,2,,0
47244640291,0,2,,0
47244640292,0,2,,0
47244640293,0,2,,0
47244640294,17,2,"",6
47244640295,0,2,,0
47244640296,0,2,,0
47244640297,0,2,,0
47244640298,0,2,,0
47244640299,18,2,"",6
47244640300,16,2,"",6
47244640301,0,2,,0
47244640302,0,2,,0
47244640303,0,2,,0
47244640304,0,2,,0
47244640305,0,2,,0
47244640306,0,2,,0
47244640307,0,2,,0
47244640308,0,2,,0
47244640309,0,2,,0
47244640310,0,2,,0
47244640311,0,2,,0
47244640312,0,2,,0
47244640313,0,2,,0
47244640314,0,2,,0
47244640315,0,2,,0
47244640316,0,2,,0
47244640317,0,2,,0
47244640318,0,2,,0
47244640319,0,2,,0
47244640320,0,2,,0
47244640321,0,2,,0
47244640322,0,2,,0
47244640323,0,2,,0
47244640324,0,2,,0
47244640325,0,2,,0
47244640326,0,2,,0
47244640327,0,2,,0
47244640328,0,2,,0
47244640329,0,2,,0
47244640330,0,2,,0
47244640331,0,2,,0
47244640332,0,2,,0
47244640333,0,2,,0
47244640334,0,2,,0
47244640335,0,2,,0
47244640336,0,2,,0
47244640337,0,2,,0
47244640338,0,2,,0
47244640339,0,2,,0
47244640340,0,2,,0
47244640341,0,2,,0
47244640342,0,2,,0
47244640343,0,2,,0
47244640344,0,2,,0
47244640345,0,2,,0
47244640346,0,2,,0
47244640347,0,2,,0
47244640348,0,2,,0
47244640349,0,2,,0
47244640350,0,2,,0
47244640351,0,2,,0
47244640352,0,2,,0
47244640353,0,2,,0
47244640354,0,2,,0
47244640355,0,2,,0
47244640356,0,2,,0
47244640357,0,2,,0
47244640358,0,2,,0
47244640359,0,2,,0
47244640360,0,2,,0
47244640361,0,2,,0
47244640362,0,2,,0
47244640363,0,2,,0
47244640364,0,2,,0
47244640365,0,2,,0
47244640366,0,2,,0
47244640367,0,2,,0
47244640368,0,2,,0
47244640369,0,2,,0
47244640370,0,2,,0
47244640371,0,2,,0
47244640372,0,2,,0
47244640373,0,2,,0
47244640374,0,2,,0
47244640375,0,2,,0
47244640376,0,2,,0
49392123905,117,2,4,6
49392123906,108,2,"",6
49392123907,92,2,"",6
49392123908,84,2,\,6
49392123909,89,2,[,6
49392123910,88,2,8,6
49392123911,87,2,8,6
49392123912,78,2,5,6
49392123913,76,2,6,3
49392123914,67,2,"",6
49392123915,73,2,[,6
49392123916,57,2,[,6
49392123917,62,2,8,6
49392123918,59,2,[,6
49392123919,57,2,;,6
49392123920,52,2,"",6
49392123921,0,2,,0
49392123922,0,2,,0
49392123923,0,2,,0
49392123924,0,2,,0
49392123925,0,2,,0
49392123926,0,2,,0
49392123927,0,2,,0
49392123928,0,2,,0
49392123929,0,2,,0
49392123930,0,2,,0
49392123931,0,2,,0
49392123932,0,2,,0
49392123933,0,2,,0
49392123934,0,2,,0
49392123935,0,2,,0
49392123936,0,2,,0
49392123937,0,2,,0
49392123938,0,2,,0
49392123939,0,2,,0
49392123940,0,2,,0
49392123941,22,2,"",6
49392123942,18,2,"",6
49392123943,17,2,2,3
49392123944,18,2,"",3
49392123945,18,2,"",3
49392123946,18,2,F,3
49392123947,18,2,"",3
49392123948,15,2,$,3
49392123949,15,2,5,3
49392123950,0,2,,0
49392123951,0,2,,0
49392123952,0,2,,0
49392123953,15,2,<,3
49392123954,0,2,,0
49392123955,0,2,,0
49392123956,0,2,,0
49392123957,0,2,,0
49392123958,0,2,,0
49392123959,0,2,,0
49392123960,0,2,,0
49392123961,0,2,,0
49392123962,0,2,,0
49392123963,0,2,,0
49392123964,0,2,,0
49392123965,0,2,,0
49392123966,0,2,,0
49392123967,0,2,,0
49392123968,0,2,,0
49392123969,0,2,,0
49392123970,0,2,,0
49392123971,0,2,,0
49392123972,0,2,,0
49392123973,0,2,,0
49392123974,0,2,,0
49392123975,0,2,,0
49392123976,0,2,,0
49392123977,0,2,,0
49392123978,0,2,,0
49392123979,0,2,,0
49392123980,0,2,,0
49392123981,0,2,,0
49392123982,0,2,,0
49392123983,0,2,,0
49392123984,0,2,,0
49392123985,0,2,,0
49392123986,0,2,,0
49392123987,0,2,,0
49392123988,0,2,,0
49392123989,0,2,,0
49392123990,0,2,,0
49392123991,0,2,,0
49392123992,0,2,,0
49392123993,0,2,,0
49392123994,0,2,,0
49392123995,0,2,,0
49392123996,0,2,,0
49392123997,0,2,,0
49392123998,0,2,,0
49392123999,0,2,,0
49392124000,0,2,,0
49392124001,0,2,,0
49392124002,0,2,,0
49392124003,0,2,,0
49392124004,0,2,,0
49392124005,0,2,,0
49392124006,0,2,,0
49392124007,0,2,,0
49392124008,0,2,,0
49392124009,0,2,,0
49392124010,0,2,,0
49392124011,0,2,,0
49392124012,0,2,,0
49392124013,0,2,,0
49392124014,0,2,,0
49392124015,0,2,,0
49392124016,0,2,,0
49392124017,0,2,,0
49392124018,0,2,,0
49392124019,0,2,,0
49392124020,0,2,,0
49392124021,0,2,,0
49392124022,0,2,,0
49392124023,0,2,,0
51539607553,117,2,"",6
51539607554,112,2,"",6
51539607555,99,2,"",6
51539607556,98,2,Q,6
51539607557,95,2,.,6
51539607558,84,2,.,6
51539607559,83,2,"",3
51539607560,75,2,0,6
51539607561,81,2,"",6
51539607562,76,2,W,6
51539607563,59,2,W,6
51539607564,66,2,"",3
51539607565,56,2,W,6
51539607566,53,2,W,6
51539607567,55,2,"",6
51539607568,0,2,,0
51539607569,0,2,,0
51539607570,0,2,,0
51539607571,0,2,,0
51539607572,0,2,,0
51539607573,0,2,,0
51539607574,0,2,,0
51539607575,0,2,,0
51539607576,0,2,,0
51539607577,0,2,,0
51539607578,0,2,,0
51539607579,0,2,,0
51539607580,0,2,,0
51539607581,0,2,,0
51539607582,0,2,,0
51539607583,0,2,,0
51539607584,0,2,,0
51539607585,0,2,,0
51539607586,0,2,,0
51539607587,0,2,,0
51539607588,23,2,"",6
51539607589,21,2,&,6
51539607590,19,2,A,6
51539607591,23,2,&,3
51539607592,19,2,&,6
51539607593,21,2,&,6
51539607594,19,2,"",6
51539607595,15,2,!,6
51539607596,18,2,4,6
51539607597,0,2,,0
51539607598,0,2,,0
51539607599,17,2,!,6
51539607600,15,2,A,3
51539607601,0,2,,0
51539607602,0,2,,0
51539607603,0,2,,0
51539607604,15,2,"Å",3
51539607605,0,2,,0
51539607606,0,2,,0
51539607607,0,2,,0
51539607608,0,2,,0
51539607609,0,2,,0
51539607610,0,2,,0
51539607611,0,2,,0
51539607612,0,2,,0
51539607613,0,2,,0
51539607614,0,2,,0
51539607615,0,2,,0
51539607616,0,2,,0
51539607617,0,2,,0
51539607618,0,2,,0
51539607619,0,2,,0
51539607620,0,2,,0
51539607621,0,2,,0
51539607622,0,2,,0
51539607623,0,2,,0
51539607624,0,2,,0
51539607625,0,2,,0
51539607626,0,2,,0
51539607627,0,2,,0
51539607628,0,2,,0
51539607629,0,2,,0
51539607630,0,2,,0
51539607631,0,2,,0
51539607632,0,2,,0
51539607633,0,2,,0
51539607634,0,2,,0
51539607635,0,2,,0
51539607636,0,2,,0
51539607637,0,2,,0
51539607638,0,2,,0
51539607639,0,2,,0
51539607640,0,2,,0
51539607641,0,2,,0
51539607642,0,2,,0
51539607643,0,2,,0
51539607644,0,2,,0
51539607645,0,2,,0
51539607646,0,2,,0
51539607647,0,2,,0
51539607648,0,2,,0
51539607649,0,2,,0
51539607650,0,2,,0
51539607651,0,2,,0
51539607652,0,2,,0
51539607653,0,2,,0
51539607654,0,2,,0
51539607655,0,2,,0
51539607656,0,2,,0
51539607657,0,2,,0
51539607658,0,2,,0
51539607659,0,2,,0
51539607660,0,2,,0
51539607661,0,2,,0
51539607662,0,2,,0
51539607663,0,2,,0
51539607664,0,2,,0
51539607665,0,2,,0
51539607666,0,2,,0
51539607667,0,2,,0
51539607668,0,2,,0
51539607669,0,2,,0
51539607670,0,2,,0
53687091201,139,2,"",6
53687091202,125,2,"",6
53687091203,119,2,2,6
53687091204,113,2,-,6
53687091205,99,2,0,6
53687091206,90,2,"",6
53687091207,83,2,"",6
53687091208,80,2,"",6
53687091209,81,2,2,6
53687091210,72,2,2,6
53687091211,64,2,"",6
53687091212,65,2,2,6
53687091213,63,2,"",6
53687091214,66,2,"	",6
53687091215,0,2,,0
53687091216,0,2,,0
53687091217,0,2,,0
53687091218,0,2,,0
53687091219,0,2,,0
53687091220,0,2,,0
53687091221,0,2,,0
53687091222,0,2,,0
53687091223,0,2,,0
53687091224,0,2,,0
53687091225,0,2,,0
53687091226,0,2,,0
53687091227,0,2,,0
53687091228,0,2,,0
53687091229,0,2,,0
53687091230,0,2,,0
53687091231,0,2,,0
53687091232,0,2,,0
53687091233,0,2,,0
53687091234,0,2,,0
53687091235,27,2,"",6
53687091236,22,2,B,6
53687091237,21,2,"
",6
53687091238,24,2,B,6
53687091239,21,2,N,6
53687091240,20,2,"",3
53687091241,20,2,"",6
53687091242,18,2,c,6
53687091243,21,2,J,6
53687091244,0,2,,0
53687091245,0,2,,0
53687091246,19,2,"",6
53687091247,20,2,"",3
53687091248,0,2,,0
53687091249,16,2,"",3
53687091250,0,2,,0
53687091251,0,2,,0
53687091252,0,2,,0
53687091253,0,2,,0
53687091254,0,2,,0
53687091255,0,2,,0
53687091256,0,2,,0
53687091257,0,2,,0
53687091258,0,2,,0
53687091259,0,2,,0
53687091260,0,2,,0
53687091261,0,2,,0
53687091262,0,2,,0
53687091263,0,2,,0
53687091264,0,2,,0
53687091265,0,2,,0
53687091266,0,2,,0
53687091267,0,2,,0
53687091268,0,2,,0
53687091269,0,2,,0
53687091270,0,2,,0
53687091271,0,2,,0
53687091272,0,2,,0
53687091273,0,2,,0
53687091274,0,2,,0
53687091275,0,2,,0
53687091276,0,2,,0
53687091277,0,2,,0
53687091278,0,2,,0
53687091279,0,2,,0
53687091280,0,2,,0
53687091281,0,2,,0
53687091282,0,2,,0
53687091283,0,2,,0
53687091284,0,2,,0
53687091285,0,2,,0
53687091286,0,2,,0
53687091287,0,2,,0
53687091288,0,2,,0
53687091289,0,2,,0
53687091290,0,2,,0
53687091291,0,2,,0
53687091292,0,2,,0
53687091293,0,2,,0
53687091294,0,2,,0
53687091295,0,2,,0
53687091296,0,2,,0
53687091297,0,2,,0
53687091298,0,2,,0
53687091299,0,2,,0
53687091300,0,2,,0
53687091301,0,2,,0
53687091302,0,2,,0
53687091303,0,2,,0
53687091304,0,2,,0
53687091305,0,2,,0
53687091306,0,2,,0
53687091307,0,2,,0
53687091308,0,2,,0
53687091309,0,2,,0
53687091310,0,2,,0
53687091311,0,2,,0
53687091312,0,2,,0
53687091313,0,2,,0
53687091314,0,2,,0
53687091315,0,2,,0
53687091316,0,2,,0
53687091317,0,2,,0
55834574849,133,2,"",6
55834574850,127,2,"",6
55834574851,112,2,V,6
55834574852,101,2,0,6
55834574853,93,2,;,6
55834574854,87,2,4,6
55834574855,91,2,9,6
55834574856,85,2,1,6
55834574857,75,2,1,6
55834574858,79,2,1,6
55834574859,74,2,1,6
55834574860,64,2,4,6
55834574861,58,2,4,6
55834574862,0,2,,0
55834574863,0,2,,0
55834574864,0,2,,0
55834574865,0,2,,0
55834574866,0,2,,0
55834574867,0,2,,0
55834574868,0,2,,0
55834574869,0,2,,0
55834574870,0,2,,0
55834574871,0,2,,0
55834574872,0,2,,0
55834574873,0,2,,0
55834574874,0,2,,0
55834574875,0,2,,0
55834574876,0,2,,0
55834574877,0,2,,0
55834574878,0,2,,0
55834574879,0,2,,0
55834574880,0,2,,0
55834574881,0,2,,0
55834574882,26,2,"",6
55834574883,21,2,"",6
55834574884,24,2,M,6
55834574885,27,2,"",3
55834574886,24,2,"""",3
55834574887,23,2,"""",6
55834574888,25,2,"",3
55834574889,19,2,"",3
55834574890,21,2,"",3
55834574891,15,2,"",3
55834574892,15,2,6,3
55834574893,18,2,"",3
55834574894,17,2,3,6
55834574895,0,2,,0
55834574896,0,2,,0
55834574897,0,2,,0
55834574898,0,2,,0
55834574899,0,2,,0
55834574900,0,2,,0
55834574901,0,2,,0
55834574902,0,2,,0
55834574903,0,2,,0
55834574904,0,2,,0
55834574905,0,2,,0
55834574906,0,2,,0
55834574907,0,2,,0
55834574908,0,2,,0
55834574909,0,2,,0
55834574910,0,2,,0
55834574911,0,2,,0
55834574912,0,2,,0
55834574913,0,2,,0
55834574914,0,2,,0
55834574915,0,2,,0
55834574916,0,2,,0
55834574917,0,2,,0
55834574918,0,2,,0
55834574919,0,2,,0
55834574920,0,2,,0
55834574921,0,2,,0
55834574922,0,2,,0
55834574923,0,2,,0
55834574924,0,2,,0
55834574925,0,2,,0
55834574926,0,2,,0
55834574927,0,2,,0
55834574928,0,2,,0
55834574929,0,2,,0
55834574930,0,2,,0
55834574931,0,2,,0
55834574932,0,2,,0
55834574933,0,2,,0
55834574934,0,2,,0
55834574935,0,2,,0
55834574936,0,2,,0
55834574937,0,2,,0
55834574938,0,2,,0
55834574939,0,2,,0
55834574940,0,2,,0
55834574941,0,2,,0
55834574942,0,2,,0
55834574943,0,2,,0
55834574944,0,2,,0
55834574945,0,2,,0
55834574946,0,2,,0
55834574947,0,2,,0
55834574948,0,2,,0
55834574949,0,2,,0
55834574950,0,2,,0
55834574951,0,2,,0
55834574952,0,2,,0
55834574953,0,2,,0
55834574954,0,2,,0
55834574955,0,2,,0
55834574956,0,2,,0
55834574957,0,2,,0
55834574958,0,2,,0
55834574959,0,2,,0
55834574960,0,2,,0
55834574961,0,2,,0
55834574962,0,2,,0
55834574963,0,2,,0
55834574964,0,2,,0
57982058497,146,2,9,6
57982058498,118,2,5,6
57982058499,113,2,5,6
57982058500,106,2,5,6
57982058501,95,2,@,6
57982058502,94,2,F,6
57982058503,93,2,9,6
57982058504,74,2,9,6
57982058505,81,2,9,6
57982058506,70,2,9,6
57982058507,77,2,9,6
57982058508,74,2,"",6
57982058509,0,2,,0
57982058510,0,2,,0
57982058511,0,2,,0
57982058512,0,2,,0
57982058513,0,2,,0
57982058514,0,2,,0
57982058515,0,2,,0
57982058516,0,2,,0
57982058517,0,2,,0
57982058518,0,2,,0
57982058519,0,2,,0
57982058520,0,2,,0
57982058521,0,2,,0
57982058522,0,2,,0
57982058523,0,2,,0
57982058524,0,2,,0
57982058525,0,2,,0
57982058526,0,2,,0
57982058527,0,2,,0
57982058528,0,2,,0
57982058529,27,2,.,6
57982058530,21,2,G,3
57982058531,25,2,G,6
57982058532,25,2,O,6
57982058533,20,2,O,6
57982058534,26,2,(,6
57982058535,27,2,O,3
57982058536,26,2,9,6
57982058537,21,2,"	",6
57982058538,15,2,"	",6
57982058539,19,2,G,6
57982058540,19,2,"",6
57982058541,17,2,;,3
57982058542,16,2,"",6
57982058543,0,2,,0
57982058544,0,2,,0
57982058545,0,2,,0
57982058546,0,2,,0
57982058547,0,2,,0
57982058548,0,2,,0
57982058549,0,2,,0
57982058550,0,2,,0
57982058551,0,2,,0
57982058552,0,2,,0
57982058553,0,2,,0
57982058554,0,2,,0
57982058555,0,2,,0
57982058556,0,2,,0
57982058557,0,2,,0
57982058558,0,2,,0
57982058559,0,2,,0
57982058560,0,2,,0
57982058561,0,2,,0
57982058562,0,2,,0
57982058563,0,2,,0
57982058564,0,2,,0
57982058565,0,2,,0
57982058566,0,2,,0
57982058567,0,2,,0
57982058568,0,2,,0
57982058569,0,2,,0
57982058570,0,2,,0
57982058571,0,2,,0
57982058572,0,2,,0
57982058573,0,2,,0
57982058574,0,2,,0
57982058575,0,2,,0
57982058576,0,2,,0
57982058577,0,2,,0
57982058578,0,2,,0
57982058579,0,2,,0
57982058580,0,2,,0
57982058581,0,2,,0
57982058582,0,2,,0
57982058583,0,2,,0
57982058584,0,2,,0
57982058585,0,2,,0
57982058586,0,2,,0
57982058587,0,2,,0
57982058588,0,2,,0
57982058589,0,2,,0
57982058590,0,2,,0
57982058591,0,2,,0
57982058592,0,2,,0
57982058593,0,2,,0
57982058594,0,2,,0
57982058595,0,2,,0
57982058596,0,2,,0
57982058597,0,2,,0
57982058598,0,2,,0
57982058599,0,2,,0
57982058600,0,2,,0
57982058601,0,2,,0
57982058602,0,2,,0
57982058603,0,2,,0
57982058604,0,2,,0
57982058605,0,2,,0
57982058606,0,2,,0
57982058607,0,2,,0
57982058608,0,2,,0
57982058609,0,2,,0
57982058610,0,2,,0
57982058611,0,2,,0
60129542145,134,2,5,6
60129542146,126,2,5,6
60129542147,109,2,"",6
60129542148,100,2,"",6
60129542149,105,2,5,6
60129542150,106,2,"",6
60129542151,94,2,6,6
60129542152,97,2,"",6
60129542153,87,2,"",6
60129542154,84,2,"",6
60129542155,77,2,"",6
60129542156,0,2,,0
60129542157,0,2,,0
60129542158,0,2,,0
60129542159,0,2,,0
60129542160,0,2,,0
60129542161,0,2,,0
60129542162,0,2,,0
60129542163,0,2,,0
60129542164,0,2,,0
60129542165,0,2,,0
60129542166,0,2,,0
60129542167,0,2,,0
60129542168,0,2,,0
60129542169,0,2,,0
60129542170,0,2,,0
60129542171,0,2,,0
60129542172,0,2,,0
60129542173,0,2,,0
60129542174,0,2,,0
60129542175,0,2,,0
60129542176,22,2,"",6
60129542177,24,2,"",6
60129542178,24,2,"",3
60129542179,24,2,W,6
60129542180,19,2,A,6
60129542181,24,2,"",3
60129542182,22,2,"",6
60129542183,22,2,N,6
60129542184,22,2,"",6
60129542185,18,2,I,3
60129542186,0,2,,0
60129542187,20,2,"",6
60129542188,17,2,"",6
60129542189,0,2,,0
60129542190,0,2,,0
60129542191,15,2,"",3
60129542192,0,2,,0
60129542193,15,2,"",3
60129542194,0,2,,0
60129542195,0,2,,0
60129542196,0,2,,0
60129542197,0,2,,0
60129542198,0,2,,0
60129542199,0,2,,0
60129542200,0,2,,0
60129542201,0,2,,0
60129542202,0,2,,0
60129542203,0,2,,0
60129542204,0,2,,0
60129542205,0,2,,0
60129542206,0,2,,0
60129542207,0,2,,0
60129542208,0,2,,0
60129542209,0,2,,0
60129542210,0,2,,0
60129542211,0,2,,0
60129542212,0,2,,0
60129542213,0,2,,0
60129542214,0,2,,0
60129542215,0,2,,0
60129542216,0,2,,0
60129542217,0,2,,0
60129542218,0,2,,0
60129542219,0,2,,0
60129542220,0,2,,0
60129542221,0,2,,0
60129542222,0,2,,0
60129542223,0,2,,0
60129542224,0,2,,0
60129542225,0,2,,0
60129542226,0,2,,0
60129542227,0,2,,0
60129542228,0,2,,0
60129542229,0,2,,0
60129542230,0,2,,0
60129542231,0,2,,0
60129542232,0,2,,0
60129542233,0,2,,0
60129542234,0,2,,0
60129542235,0,2,,0
60129542236,0,2,,0
60129542237,0,2,,0
60129542238,0,2,,0
60129542239,0,2,,0
60129542240,0,2,,0
60129542241,0,2,,0
60129542242,0,2,,0
60129542243,0,2,,0
60129542244,0,2,,0
60129542245,0,2,,0
60129542246,0,2,,0
60129542247,0,2,,0
60129542248,0,2,,0
60129542249,0,2,,0
60129542250,0,2,,0
60129542251,0,2,,0
60129542252,0,2,,0
60129542253,0,2,,0
60129542254,0,2,,0
60129542255,0,2,,0
60129542256,0,2,,0
60129542257,0,2,,0
60129542258,0,2,,0
62277025793,143,2,D,6
62277025794,125,2,"",6
62277025795,109,2,"",6
62277025796,108,2,"",6
62277025797,112,2,@,6
62277025798,93,2,F,6
62277025799,103,2,"",6
62277025800,88,2,"
",6
62277025801,86,2,"",6
62277025802,72,2,"",6
62277025803,0,2,,0
62277025804,0,2,,0
62277025805,0,2,,0
62277025806,0,2,,0
62277025807,0,2,,0
62277025808,0,2,,0
62277025809,0,2,,0
62277025810,0,2,,0
62277025811,0,2,,0
62277025812,0,2,,0
62277025813,0,2,,0
62277025814,0,2,,0
62277025815,0,2,,0
62277025816,0,2,,0
62277025817,0,2,,0
62277025818,0,2,,0
62277025819,0,2,,0
62277025820,0,2,,0
62277025821,0,2,,0
62277025822,0,2,,0
62277025823,29,2," ",6
62277025824,25,2,M,6
62277025825,24,2,;,3
62277025826,27,2,5,3
62277025827,22,2,U,6
62277025828,28,2,"",6
62277025829,27,2," ",6
62277025830,24,2,"",3
62277025831,22,2,",",6
62277025832,0,2,,0
62277025833,20,2,"",6
62277025834,25,2,",",3
62277025835,18,2,U,6
62277025836,16,2,W,6
62277025837,0,2,,0
62277025838,15,2,`,6
62277025839,0,2,,0
62277025840,0,2,,0
62277025841,0,2,,0
62277025842,0,2,,0
62277025843,0,2,,0
62277025844,0,2,,0
62277025845,0,2,,0
62277025846,0,2,,0
62277025847,0,2,,0
62277025848,0,2,,0
62277025849,0,2,,0
62277025850,0,2,,0
62277025851,0,2,,0
62277025852,0,2,,0
62277025853,0,2,,0
62277025854,0,2,,0
62277025855,0,2,,0
62277025856,0,2,,0
62277025857,0,2,,0
62277025858,0,2,,0
62277025859,0,2,,0
62277025860,0,2,,0
62277025861,0,2,,0
62277025862,0,2,,0
62277025863,0,2,,0
62277025864,0,2,,0
62277025865,0,2,,0
62277025866,0,2,,0
62277025867,0,2,,0
62277025868,0,2,,0
62277025869,0,2,,0
62277025870,0,2,,0
62277025871,0,2,,0
62277025872,0,2,,0
62277025873,0,2,,0
62277025874,0,2,,0
62277025875,0,2,,0
62277025876,0,2,,0
62277025877,0,2,,0
62277025878,0,2,,0
62277025879,0,2,,0
62277025880,0,2,,0
62277025881,0,2,,0
62277025882,0,2,,0
62277025883,0,2,,0
62277025884,0,2,,0
62277025885,0,2,,0
62277025886,0,2,,0
62277025887,0,2,,0
62277025888,0,2,,0
62277025889,0,2,,0
62277025890,0,2,,0
62277025891,0,2,,0
62277025892,0,2,,0
62277025893,0,2,,0
62277025894,0,2,,0
62277025895,0,2,,0
62277025896,0,2,,0
62277025897,0,2,,0
62277025898,0,2,,0
62277025899,0,2,,0
62277025900,0,2,,0
62277025901,0,2,,0
62277025902,0,2,,0
62277025903,0,2,,0
62277025904,0,2,,0
62277025905,0,2,,0
64424509441,135,2,K,6
64424509442,132,2,P,6
64424509443,118,2,"",6
64424509444,114,2,F,6
64424509445,102,2,O,3
64424509446,107,2,"",6
64424509447,95,2,L,6
64424509448,89,2,I,6
64424509449,91,2,L,6
64424509450,0,2,,0
64424509451,0,2,,0
64424509452,0,2,,0
64424509453,0,2,,0
64424509454,0,2,,0
64424509455,0,2,,0
64424509456,0,2,,0
64424509457,0,2,,0
64424509458,0,2,,0
64424509459,0,2,,0
64424509460,0,2,,0
64424509461,0,2,,0
64424509462,0,2,,0
64424509463,0,2,,0
64424509464,0,2,,0
64424509465,0,2,,0
64424509466,0,2,,0
64424509467,0,2,,0
64424509468,0,2,,0
64424509469,0,2,,0
64424509470,24,2,3,6
64424509471,20,2,3,6
64424509472,24,2,"",6
64424509473,25,2,3,6
64424509474,27,2,3,6
64424509475,25,2,2,6
64424509476,25,2,I,6
64424509477,24,2,2,6
64424509478,23,2,+,6
64424509479,16,2,),6
64424509480,19,2," ",3
64424509481,18,2,+,6
64424509482,17,2,I,6
64424509483,0,2,,0
64424509484,0,2,,0
64424509485,15,2,r,3
64424509486,0,2,,0
64424509487,0,2,,0
64424509488,0,2,,0
64424509489,0,2,,0
64424509490,0,2,,0
64424509491,0,2,,0
64424509492,0,2,,0
64424509493,0,2,,0
64424509494,0,2,,0
64424509495,0,2,,0
64424509496,0,2,,0
64424509497,0,2,,0
64424509498,0,2,,0
64424509499,0,2,,0
64424509500,0,2,,0
64424509501,0,2,,0
64424509502,0,2,,0
64424509503,0,2,,0
64424509504,0,2,,0
64424509505,0,2,,0
64424509506,0,2,,0
64424509507,0,2,,0
64424509508,0,2,,0
64424509509,0,2,,0
64424509510,0,2,,0
64424509511,0,2,,0
64424509512,0,2,,0
64424509513,0,2,,0
64424509514,0,2,,0
64424509515,0,2,,0
64424509516,0,2,,0
64424509517,0,2,,0
64424509518,0,2,,0
64424509519,0,2,,0
64424509520,0,2,,0
64424509521,0,2,,0
64424509522,0,2,,0
64424509523,0,2,,0
64424509524,0,2,,0
64424509525,0,2,,0
64424509526,0,2,,0
64424509527,0,2,,0
64424509528,0,2,,0
64424509529,0,2,,0
64424509530,0,2,,0
64424509531,0,2,,0
64424509532,0,2,,0
64424509533,0,2,,0
64424509534,0,2,,0
64424509535,0,2,,0
64424509536,0,2,,0
64424509537,0,2,,0
64424509538,0,2,,0
64424509539,0,2,,0
64424509540,0,2,,0
64424509541,0,2,,0
64424509542,0,2,,0
64424509543,0,2,,0
64424509544,0,2,,0
64424509545,0,2,,0
64424509546,0,2,,0
64424509547,0,2,,0
64424509548,0,2,,0
64424509549,0,2,,0
64424509550,0,2,,0
64424509551,0,2,,0
64424509552,0,2,,0
66571993089,163,2,=,6
66571993090,148,2,"",6
66571993091,135,2,;,6
66571993092,130,2,"",6
66571993093,121,2,"",6
66571993094,108,2,B,6
66571993095,99,2,?,6
66571993096,96,2,C,6
66571993097,0,2,,0
66571993098,0,2,,0
66571993099,0,2,,0
66571993100,0,2,,0
66571993101,0,2,,0
66571993102,0,2,,0
66571993103,0,2,,0
66571993104,0,2,,0
66571993105,0,2,,0
66571993106,0,2,,0
66571993107,0,2,,0
66571993108,0,2,,0
66571993109,0,2,,0
66571993110,0,2,,0
66571993111,0,2,,0
66571993112,0,2,,0
66571993113,0,2,,0
66571993114,0,2,,0
66571993115,0,2,,0
66571993116,0,2,,0
66571993117,24,2,X,6
66571993118,21,2,L,6
66571993119,26,2,"	",3
66571993120,30,2,#,3
66571993121,25,2,"",6
66571993122,29,2,"",3
66571993123,27,2,4,6
66571993124,30,2,#,3
66571993125,20,2,@,6
66571993126,17,2,"	",3
66571993127,20,2,b,6
66571993128,22,2,?,6
66571993129,25,2,7,3
66571993130,15,2,"",6
66571993131,0,2,,0
66571993132,0,2,,0
66571993133,15,2,c,6
66571993134,16,2,?,3
66571993135,0,2,,0
66571993136,0,2,,0
66571993137,0,2,,0
66571993138,17,2,"",3
66571993139,15,2,"≥",3
66571993140,0,2,,0
66571993141,0,2,,0
66571993142,0,2,,0
66571993143,0,2,,0
66571993144,0,2,,0
66571993145,0,2,,0
66571993146,0,2,,0
66571993147,0,2,,0
66571993148,0,2,,0
66571993149,0,2,,0
66571993150,0,2,,0
66571993151,0,2,,0
66571993152,0,2,,0
66571993153,0,2,,0
66571993154,0,2,,0
66571993155,0,2,,0
66571993156,0,2,,0
66571993157,0,2,,0
66571993158,0,2,,0
66571993159,0,2,,0
66571993160,0,2,,0
66571993161,0,2,,0
66571993162,0,2,,0
66571993163,0,2,,0
66571993164,0,2,,0
66571993165,0,2,,0
66571993166,0,2,,0
